name,lat,lng,type
肖家河文化家园,30.610077843293162,104.04060760547243,风景名胜;公园广场;城市广场
驿站休闲广场,30.60856457791623,104.0313481311978,风景名胜;公园广场;城市广场
火烧堰碧翠廊,30.62971067609231,104.04958153850095,风景名胜;风景名胜;风景名胜
高新体育公园,30.611418253178364,104.04523651725852,风景名胜;公园广场;公园广场
三教庵,30.629618822124414,104.03063742817065,风景名胜;风景名胜;风景名胜
清幽亭,30.63467404596339,104.039330154789,风景名胜;风景名胜;风景名胜
新盛社区文化广场,30.612372623362273,104.03545887707502,风景名胜;公园广场;城市广场
崇德园,30.635013640295117,104.03555826029522,风景名胜;风景名胜;风景名胜
华姿园(装修中),30.630223924171574,104.04794274497122,风景名胜;公园广场;公园
肖家河河源绿色长廊,30.632846152540754,104.03942253438643,风景名胜;风景名胜;风景名胜
玉皇观,30.591536187924454,104.01762168037658,风景名胜;风景名胜;风景名胜
阿拉山口,30.629496930669216,104.0445322042708,风景名胜;风景名胜相关;旅游景点
仙人指路道镜,30.636558968374544,104.01671291423357,风景名胜;风景名胜相关;旅游景点
恒信天鹅堡森林公园,30.614473182251466,104.04948030272352,风景名胜;风景名胜相关;旅游景点
御尚韩,30.619415123339888,104.0504248748672,风景名胜;风景名胜相关;旅游景点
国防乐园,30.58760453214846,104.03250369305897,风景名胜;公园广场;公园|体育休闲服务;休闲场所;游乐场
岁月知味,30.63369573308183,104.04810345509374,风景名胜;风景名胜相关;旅游景点
核桃苑,30.6261588183373,104.02205224079148,风景名胜;公园广场;公园广场
中降,30.61795035217741,104.04620053309024,风景名胜;风景名胜相关;旅游景点
石羊庆安广场,30.60569512134611,104.02680450253408,风景名胜;公园广场;城市广场
感恩堂,30.623445064969097,104.03420141756422,风景名胜;风景名胜;教堂
name,lat,lng,type
神仙树公园,30.616585498481268,104.04356122028288,风景名胜;公园广场;公园
丽都公园,30.632569166803844,104.03179098429088,风景名胜;公园广场;公园
永丰社区文化广场,30.63502415020455,104.04115690351536,风景名胜;公园广场;城市广场
沃顿公园,30.606195347872898,104.03185597207471,风景名胜;公园广场;公园
安信广场,30.607276154003703,104.03948654886449,风景名胜;公园广场;城市广场
米诺公园,30.61982157604304,104.04577900593836,风景名胜;公园广场;公园
肖家河文化公园,30.609769406914413,104.04040071550341,风景名胜;公园广场;公园
沃顿广场,30.60443455149102,104.0345617200544,风景名胜;公园广场;公园
梅园,30.631350441285054,104.05038866949728,风景名胜;公园广场;公园
瑞升广场,30.630639781372572,104.04617704471124,风景名胜;公园广场;城市广场
倍特绿茵休闲广场,30.623252969265003,104.03495669011639,风景名胜;公园广场;城市广场
庆安文化休闲广场,30.605642279129384,104.02634246066,风景名胜;公园广场;城市广场
肖家河文化家园,30.610077843293162,104.04060760547243,风景名胜;公园广场;城市广场
驿站休闲广场,30.60856457791623,104.0313481311978,风景名胜;公园广场;城市广场
火烧堰碧翠廊,30.62971067609231,104.04958153850095,风景名胜;风景名胜;风景名胜
高新体育公园,30.611418253178364,104.04523651725852,风景名胜;公园广场;公园广场
三教庵,30.629618822124414,104.03063742817065,风景名胜;风景名胜;风景名胜
清幽亭,30.63467404596339,104.039330154789,风景名胜;风景名胜;风景名胜
新盛社区文化广场,30.612372623362273,104.03545887707502,风景名胜;公园广场;城市广场
崇德园,30.635013640295117,104.03555826029522,风景名胜;风景名胜;风景名胜
华姿园(装修中),30.630223924171574,104.04794274497122,风景名胜;公园广场;公园
肖家河河源绿色长廊,30.632846152540754,104.03942253438643,风景名胜;风景名胜;风景名胜
玉皇观,30.591536187924454,104.01762168037658,风景名胜;风景名胜;风景名胜
阿拉山口,30.629496930669216,104.0445322042708,风景名胜;风景名胜相关;旅游景点
仙人指路道镜,30.636558968374544,104.01671291423357,风景名胜;风景名胜相关;旅游景点
神仙树公园,30.616585498481268,104.04356122028288,风景名胜;公园广场;公园
丽都公园,30.632569166803844,104.03179098429088,风景名胜;公园广场;公园
永丰社区文化广场,30.63502415020455,104.04115690351536,风景名胜;公园广场;城市广场
沃顿公园,30.606195347872898,104.03185597207471,风景名胜;公园广场;公园
安信广场,30.607276154003703,104.03948654886449,风景名胜;公园广场;城市广场
米诺公园,30.61982157604304,104.04577900593836,风景名胜;公园广场;公园
肖家河文化公园,30.609769406914413,104.04040071550341,风景名胜;公园广场;公园
沃顿广场,30.60443455149102,104.0345617200544,风景名胜;公园广场;公园
梅园,30.631350441285054,104.05038866949728,风景名胜;公园广场;公园
瑞升广场,30.630639781372572,104.04617704471124,风景名胜;公园广场;城市广场
倍特绿茵休闲广场,30.623252969265003,104.03495669011639,风景名胜;公园广场;城市广场
庆安文化休闲广场,30.605642279129384,104.02634246066,风景名胜;公园广场;城市广场
肖家河文化家园,30.610077843293162,104.04060760547243,风景名胜;公园广场;城市广场
驿站休闲广场,30.60856457791623,104.0313481311978,风景名胜;公园广场;城市广场
火烧堰碧翠廊,30.62971067609231,104.04958153850095,风景名胜;风景名胜;风景名胜
高新体育公园,30.611418253178364,104.04523651725852,风景名胜;公园广场;公园广场
三教庵,30.629618822124414,104.03063742817065,风景名胜;风景名胜;风景名胜
清幽亭,30.63467404596339,104.039330154789,风景名胜;风景名胜;风景名胜
新盛社区文化广场,30.612372623362273,104.03545887707502,风景名胜;公园广场;城市广场
崇德园,30.635013640295117,104.03555826029522,风景名胜;风景名胜;风景名胜
华姿园(装修中),30.630223924171574,104.04794274497122,风景名胜;公园广场;公园
肖家河河源绿色长廊,30.632846152540754,104.03942253438643,风景名胜;风景名胜;风景名胜
玉皇观,30.591536187924454,104.01762168037658,风景名胜;风景名胜;风景名胜
阿拉山口,30.629496930669216,104.0445322042708,风景名胜;风景名胜相关;旅游景点
仙人指路道镜,30.636558968374544,104.01671291423357,风景名胜;风景名胜相关;旅游景点
恒信天鹅堡森林公园,30.614473182251466,104.04948030272352,风景名胜;风景名胜相关;旅游景点
御尚韩,30.619415123339888,104.0504248748672,风景名胜;风景名胜相关;旅游景点
国防乐园,30.58760453214846,104.03250369305897,风景名胜;公园广场;公园|体育休闲服务;休闲场所;游乐场
岁月知味,30.63369573308183,104.04810345509374,风景名胜;风景名胜相关;旅游景点
核桃苑,30.6261588183373,104.02205224079148,风景名胜;公园广场;公园广场
中降,30.61795035217741,104.04620053309024,风景名胜;风景名胜相关;旅游景点
石羊庆安广场,30.60569512134611,104.02680450253408,风景名胜;公园广场;城市广场
感恩堂,30.623445064969097,104.03420141756422,风景名胜;风景名胜;教堂
