name,lat,lng,type
新华公园(装修中),30.660156169476448,104.10143439902744,风景名胜;公园广场;公园
塔子山公园,30.638242032417615,104.11966866549233,风景名胜;公园广场;公园
成都市成华区雕塑公园,30.655574593906774,104.10237086161028,风景名胜;公园广场;公园
双桂公园,30.646120874520587,104.10898267599967,风景名胜;公园广场;公园
九章园,30.677725190884345,104.1409680559049,风景名胜;公园广场;公园
三省园,30.677364839377436,104.1396446570439,风景名胜;公园广场;公园
多宝寺公园,30.659317522412305,104.12122877388282,风景名胜;公园广场;公园
成华柳林游园,30.66691593498963,104.11231563742788,风景名胜;公园广场;公园
中央公园(双福三路),30.6510525878471,104.11267578001501,风景名胜;公园广场;公园
七步园,30.677746549891967,104.14057798455414,风景名胜;公园广场;公园
慧园(砚湖北路),30.678726804083038,104.14021304716529,风景名胜;公园广场;公园
香山长岛爱琴海公园,30.659093753960455,104.14089779598727,风景名胜;公园广场;公园
香木园,30.68237046143491,104.10705413521772,风景名胜;公园广场;公园
音乐公园南路,30.671537418864148,104.11918432103958,风景名胜;公园广场;公园
麻石烟云公园,30.669383548222566,104.10897857249496,风景名胜;公园广场;公园
地质与古生物文化主题游园,30.680620273994368,104.13623905666319,风景名胜;公园广场;公园
万象公园,30.652697338550887,104.11087176263656,风景名胜;公园广场;公园
沙河公园(光明滨河路),30.668056883114087,104.1065239042153,风景名胜;公园广场;公园
成都理工大学南校区贝园,30.669377693360758,104.13434778444548,风景名胜;公园广场;公园
杉板桥公园(建设中),30.673497931584407,104.12903434841807,风景名胜;风景名胜相关;旅游景点
新华公园(装修中),30.660156169476448,104.10143439902744,风景名胜;公园广场;公园
塔子山公园,30.638242032417615,104.11966866549233,风景名胜;公园广场;公园
成都市成华区雕塑公园,30.655574593906774,104.10237086161028,风景名胜;公园广场;公园
双桂公园,30.646120874520587,104.10898267599967,风景名胜;公园广场;公园
九章园,30.677725190884345,104.1409680559049,风景名胜;公园广场;公园
三省园,30.677364839377436,104.1396446570439,风景名胜;公园广场;公园
多宝寺公园,30.659317522412305,104.12122877388282,风景名胜;公园广场;公园
成华柳林游园,30.66691593498963,104.11231563742788,风景名胜;公园广场;公园
中央公园(双福三路),30.6510525878471,104.11267578001501,风景名胜;公园广场;公园
七步园,30.677746549891967,104.14057798455414,风景名胜;公园广场;公园
慧园(砚湖北路),30.678726804083038,104.14021304716529,风景名胜;公园广场;公园
香山长岛爱琴海公园,30.659093753960455,104.14089779598727,风景名胜;公园广场;公园
香木园,30.68237046143491,104.10705413521772,风景名胜;公园广场;公园
音乐公园南路,30.671537418864148,104.11918432103958,风景名胜;公园广场;公园
麻石烟云公园,30.669383548222566,104.10897857249496,风景名胜;公园广场;公园
地质与古生物文化主题游园,30.680620273994368,104.13623905666319,风景名胜;公园广场;公园
万象公园,30.652697338550887,104.11087176263656,风景名胜;公园广场;公园
沙河公园(光明滨河路),30.668056883114087,104.1065239042153,风景名胜;公园广场;公园
成都理工大学南校区贝园,30.669377693360758,104.13434778444548,风景名胜;公园广场;公园
杉板桥公园(建设中),30.673497931584407,104.12903434841807,风景名胜;风景名胜相关;旅游景点
